comment_id,mass_username,video_id,timestamp,sentiment_label,hcc_id,association_type,hcc_dominant_sentiment,comment_sentiment_alignment,minutes_after_hcc,is_verified_direct_reply,is_multi_hcc_comment_association
7428459029717025541,MASS_105a79e962f9,7428436533981613318,2024-10-22 04:55:20+00:00,Positive,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,53.766666666666666,False,True
7428459028344406789,MASS_c69919a4fbc6,7428436533981613318,2024-10-22 04:55:11+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,53.61666666666667,False,True
7428459024083075847,MASS_3b1175b6350d,7428436533981613318,2024-10-22 04:55:00+00:00,Positive,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,53.43333333333333,False,True
7428458994312413957,MASS_e63fe3e7cedc,7428436533981613318,2024-10-22 04:55:09+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,53.583333333333336,False,True
7428458990861157126,MASS_a27ef3ba5845,7428436533981613318,2024-10-22 04:55:11+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,53.61666666666667,False,True
7428458952386052869,MASS_414555996f70,7428436533981613318,2024-10-22 04:54:57+00:00,Positive,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,53.38333333333333,False,True
7428458928710075154,MASS_f74315665798,7428436533981613318,2024-10-22 04:54:42+00:00,Positive,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,53.13333333333333,False,True
7428458867853984517,MASS_2c3f3e63c04f,7428436533981613318,2024-10-22 04:54:39+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,53.083333333333336,False,True
7428458850666087174,MASS_01e1c4dd8193,7428436533981613318,2024-10-22 04:54:35+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,53.016666666666666,False,True
7428458831199535878,MASS_5bf19a16ebbc,7428436533981613318,2024-10-22 04:54:25+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,52.85,False,True
7428458812678095621,MASS_ca26adf1556c,7428436533981613318,2024-10-22 04:54:25+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,52.85,False,True
7428458738728452869,MASS_2b7794fb34b1,7428436533981613318,2024-10-22 04:54:09+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,52.583333333333336,False,True
7428458736635167493,MASS_fffc320655f3,7428436533981613318,2024-10-22 04:54:07+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,52.55,False,True
7428458729056928517,MASS_b9136c283871,7428436533981613318,2024-10-22 04:54:12+00:00,Positive,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,52.63333333333333,False,True
7428458705286890246,MASS_07bbb648ed62,7428436533981613318,2024-10-22 04:53:58+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,52.4,False,True
7428458684446016261,MASS_81c29149a2b4,7428436533981613318,2024-10-22 04:54:01+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,52.45,False,True
7428458668637913861,MASS_f8fd0c07d96e,7428436533981613318,2024-10-22 04:53:56+00:00,Positive,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,52.36666666666667,False,True
7428458665265955591,MASS_882e3db1c363,7428436533981613318,2024-10-22 04:53:36+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,52.03333333333333,False,True
7428458662144033554,MASS_b882302e13d0,7428436533981613318,2024-10-22 04:53:37+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,52.05,False,True
7428458662135481093,MASS_b6af225cb253,7428436533981613318,2024-10-22 04:53:46+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,52.2,False,True
7428458661444453125,MASS_a5cadd0bfd15,7428436533981613318,2024-10-22 04:53:53+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,52.31666666666667,False,True
7428458634797368072,MASS_4815da3423d0,7428436533981613318,2024-10-22 04:53:30+00:00,Positive,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,51.93333333333333,False,True
7428458610004919045,MASS_57b30242d52c,7428436533981613318,2024-10-22 04:53:36+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,52.03333333333333,False,True
7428458562131575558,MASS_f8fd0c07d96e,7428436533981613318,2024-10-22 04:53:28+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,51.9,False,True
7428458552648745733,MASS_6a0952c501dd,7428436533981613318,2024-10-22 04:53:30+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,51.93333333333333,False,True
7428458541889127174,MASS_381c045f5040,7428436533981613318,2024-10-22 04:53:20+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,51.766666666666666,False,True
7428458534603490054,MASS_0e8142a9e5a6,7428436533981613318,2024-10-22 04:53:16+00:00,Positive,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,51.7,False,True
7428458533399708422,MASS_b23bf2d54409,7428436533981613318,2024-10-22 04:53:14+00:00,Positive,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,51.666666666666664,False,True
7428458528794329861,MASS_e28b7e685858,7428436533981613318,2024-10-22 04:53:15+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,51.68333333333333,False,True
7428458520142529286,MASS_542b6fe515c1,7428436533981613318,2024-10-22 04:53:14+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,51.666666666666664,False,True
7428458512965108485,MASS_11bffe59aa89,7428436533981613318,2024-10-22 04:53:08+00:00,Positive,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,51.56666666666667,False,True
7428458506804429573,MASS_9fe68aa54ff4,7428436533981613318,2024-10-22 04:53:14+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,51.666666666666664,False,True
7428458440534754055,MASS_b49f2fba28a9,7428436533981613318,2024-10-22 04:52:46+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,51.2,False,True
7428458427741750021,MASS_2bada2b40e14,7428436533981613318,2024-10-22 04:52:58+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,51.4,False,True
7428458424020599558,MASS_4c7a6e5039fd,7428436533981613318,2024-10-22 04:52:50+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,51.266666666666666,False,True
7428458397080945413,MASS_55ab65569e64,7428436533981613318,2024-10-22 04:52:48+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,51.233333333333334,False,True
7428458300205777682,MASS_345c536c29e1,7428436533981613318,2024-10-22 04:52:15+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,50.68333333333333,False,True
7428458289326162693,MASS_2db8092a33e5,7428436533981613318,2024-10-22 04:52:31+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,50.95,False,True
7428458277250286342,MASS_8c8ddcc21e57,7428436533981613318,2024-10-22 04:52:24+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,50.833333333333336,False,True
7428458239824364294,MASS_3358c136c40b,7428436533981613318,2024-10-22 04:52:14+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,50.666666666666664,False,True
7428458223190262534,MASS_551715f19140,7428436533981613318,2024-10-22 04:52:13+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,50.65,False,True
7428458222091174662,MASS_3b9a8bea25df,7428436533981613318,2024-10-22 04:52:12+00:00,Positive,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,50.63333333333333,False,True
7428458158974092037,MASS_fe95dc9fa160,7428436533981613318,2024-10-22 04:51:47+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,50.21666666666667,False,True
7428458071293117189,MASS_a7e189ac92c6,7428436533981613318,2024-10-22 04:51:33+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,49.983333333333334,False,True
7428458043681555205,MASS_4593c5d6b79c,7428436533981613318,2024-10-22 04:51:26+00:00,Positive,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,49.86666666666667,False,True
7428458041572541190,MASS_1533c17ce5bf,7428436533981613318,2024-10-22 04:51:31+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,49.95,False,True
7428457985444102919,MASS_5d667bfad5e0,7428436533981613318,2024-10-22 04:51:01+00:00,Positive,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,49.45,False,True
7428457959547601669,MASS_e38c5db66705,7428436533981613318,2024-10-22 04:51:03+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,49.483333333333334,False,True
7428457959350715142,MASS_6609236facb7,7428436533981613318,2024-10-22 04:51:04+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,49.5,False,True
7428457937779606278,MASS_1068b641596c,7428436533981613318,2024-10-22 04:51:00+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,49.43333333333333,False,True
7428457898827563781,MASS_7afe558f1f5e,7428436533981613318,2024-10-22 04:50:54+00:00,Negative,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,49.333333333333336,False,True
7428457850211304198,MASS_598b5e56166d,7428436533981613318,2024-10-22 04:50:42+00:00,Positive,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,49.13333333333333,False,True
7428457839847080709,MASS_d533e02e6afd,7428436533981613318,2024-10-22 04:51:11+00:00,Positive,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,49.61666666666667,False,True
7428457833680847622,MASS_1785f5439085,7428436533981613318,2024-10-22 04:50:32+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,48.96666666666667,False,True
7428457778862539536,MASS_afb97f1f1657,7428436533981613318,2024-10-22 04:50:22+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,48.8,False,True
7428457772083086086,MASS_915a4555fad3,7428436533981613318,2024-10-22 04:50:20+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,48.766666666666666,False,True
7428457750429319954,MASS_9eb782f95d2f,7428436533981613318,2024-10-22 04:50:07+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,48.55,False,True
7428457729163707141,MASS_44d2caa9bd12,7428436533981613318,2024-10-22 04:50:16+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,48.7,False,True
7428457701015356166,MASS_016219955ee0,7428436533981613318,2024-10-22 04:50:04+00:00,Positive,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,48.5,False,True
7428457678388052743,MASS_6b1b526a4816,7428436533981613318,2024-10-22 04:49:51+00:00,Negative,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,48.28333333333333,False,True
7428457641767650053,MASS_17b04fd55d3c,7428436533981613318,2024-10-22 04:49:59+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,48.416666666666664,False,True
7428457573215568645,MASS_d7d942c320bb,7428436533981613318,2024-10-22 04:49:41+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,48.11666666666667,False,True
7428457518009910021,MASS_58125c1d43d8,7428436533981613318,2024-10-22 04:49:26+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,47.86666666666667,False,False
7428457508543939334,MASS_33f1e4562c5f,7428436533981613318,2024-10-22 04:49:26+00:00,Positive,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,47.86666666666667,False,False
7428457504936510213,MASS_c6e60ae90d94,7428436533981613318,2024-10-22 04:49:17+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,47.71666666666667,False,False
7428457488783770374,MASS_bb03ba26d480,7428436533981613318,2024-10-22 04:49:18+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,47.733333333333334,False,False
7428457442416509702,MASS_10da0800fae6,7428436533981613318,2024-10-22 04:49:14+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,47.666666666666664,False,False
7428457399382229765,MASS_5d7286f2b3ba,7428436533981613318,2024-10-22 04:48:56+00:00,Positive,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,47.36666666666667,False,False
7428457335997399813,MASS_fa52e67ff642,7428436533981613318,2024-10-22 04:48:37+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,47.05,False,False
7428457326157644549,MASS_a7ba0aa50ad5,7428436533981613318,2024-10-22 04:48:41+00:00,Positive,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,47.11666666666667,False,False
7428457314602369797,MASS_2787bbcb79b7,7428436533981613318,2024-10-22 04:48:33+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,46.983333333333334,False,False
7428457313587757830,MASS_776661488ba4,7428436533981613318,2024-10-22 04:48:39+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,47.083333333333336,False,False
7428457258012508933,MASS_dd5669f355c8,7428436533981613318,2024-10-22 04:48:20+00:00,Positive,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,46.766666666666666,False,False
7428457254905004806,MASS_4b55abdaa950,7428436533981613318,2024-10-22 04:48:25+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,46.85,False,False
7428457254690947845,MASS_606cc2de9f8b,7428436533981613318,2024-10-22 04:48:19+00:00,Positive,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,46.75,False,False
7428457245883482901,MASS_31a518dbc6c7,7428436533981613318,2024-10-22 04:48:10+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,46.6,False,False
7428457219601564421,MASS_2866bfc9c7c3,7428436533981613318,2024-10-22 04:48:13+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,46.65,False,False
7428457166372356869,MASS_e4473a21d2ac,7428436533981613318,2024-10-22 04:48:08+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,46.56666666666667,False,False
7428457164073485061,MASS_aa7c7c1a3db9,7428436533981613318,2024-10-22 04:48:03+00:00,Positive,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,46.483333333333334,False,False
7428457160994767624,MASS_e98dd09f77e4,7428436533981613318,2024-10-22 04:47:47+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,46.21666666666667,False,False
7428457108407075590,MASS_1bccd21ccd26,7428436533981613318,2024-10-22 04:47:55+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,46.35,False,False
7428457075107775238,MASS_f820e00d1f1d,7428436533981613318,2024-10-22 04:47:41+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,46.11666666666667,False,False
7428457072104604437,MASS_f690b0cbaab8,7428436533981613318,2024-10-22 04:47:26+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,45.86666666666667,False,False
7428457064978727685,MASS_2e9e72280d4b,7428436533981613318,2024-10-22 04:47:41+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,46.11666666666667,False,False
7428457045857633030,MASS_30986724733f,7428436533981613318,2024-10-22 04:47:43+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,46.15,False,False
7428457026919809798,MASS_1e23f3db1800,7428436533981613318,2024-10-22 04:47:34+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,46.0,False,False
7428457025275446021,MASS_f07775789ffc,7428436533981613318,2024-10-22 04:47:28+00:00,Positive,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,45.9,False,False
7428457019562066695,MASS_c1b52476066f,7428436533981613318,2024-10-22 04:47:13+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,45.65,False,False
7428457000748679941,MASS_8abf3efe3ad1,7428436533981613318,2024-10-22 04:47:28+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,45.9,False,False
7428456990072947461,MASS_a5d9d117a813,7428436533981613318,2024-10-22 04:47:24+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,45.833333333333336,False,False
7428456946355569414,MASS_ed816548feea,7428436533981613318,2024-10-22 04:47:13+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,45.65,False,False
7428456799973573382,MASS_b1b783bc2acd,7428436533981613318,2024-10-22 04:46:30+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,44.93333333333333,False,False
7428456771679290117,MASS_6a2bc2b774ec,7428436533981613318,2024-10-22 04:46:31+00:00,Positive,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,44.95,False,False
7428456752016622341,MASS_d6d3f5c3439d,7428436533981613318,2024-10-22 04:46:27+00:00,Positive,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,44.88333333333333,False,False
7428456691250086663,MASS_22b5381a6e75,7428436533981613318,2024-10-22 04:46:01+00:00,Positive,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,44.45,False,False
7428456683788419846,MASS_f2102344fcd1,7428436533981613318,2024-10-22 04:46:17+00:00,Negative,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,44.71666666666667,False,False
7428456673083425544,MASS_b9650991c0db,7428436533981613318,2024-10-22 04:45:53+00:00,Positive,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,44.31666666666667,False,False
7428456663051977477,MASS_d9709483ef08,7428436533981613318,2024-10-22 04:46:13+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,44.65,False,False
7428456651823088390,MASS_4ceaed1d5065,7428436533981613318,2024-10-22 04:46:06+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,44.53333333333333,False,False
7428456648006730501,MASS_c9604c9e7f4b,7428436533981613318,2024-10-22 04:46:09+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,44.583333333333336,False,False
7428456615025689349,MASS_9c3c2e681706,7428436533981613318,2024-10-22 04:45:47+00:00,Positive,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,44.21666666666667,False,False
7428456566171370246,MASS_3186988d7ae4,7428436533981613318,2024-10-22 04:45:44+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,44.166666666666664,False,False
7428456495719678726,MASS_6588a6af8606,7428436533981613318,2024-10-22 04:45:28+00:00,Negative,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,43.9,False,False
7428456475935490821,MASS_b5141927f7c5,7428436533981613318,2024-10-22 04:45:27+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,43.88333333333333,False,False
7428456467907232519,MASS_088ba65132e5,7428436533981613318,2024-10-22 04:45:09+00:00,Positive,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,43.583333333333336,False,False
7428456457492316934,MASS_3cb423f57eaf,7428436533981613318,2024-10-22 04:45:18+00:00,Neutral,150,Temporal Association,Mixed,HCC Mixed / Inconclusive,43.733333333333334,False,False
