Id,Label,actor_type_primary,network_position,hcc_id,is_lcn_member,n_comments,dominant_sentiment,account_goal_orientation,target_brand_primary,degree,weighted_degree,sentiment_attribute_status
MASS_8ab54fe1cf83,MASS_8ab54fe1cf83,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_8abf3efe3ad1,MASS_8abf3efe3ad1,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_8ae87e3e69cd,MASS_8ae87e3e69cd,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_8b7c0927b846,MASS_8b7c0927b846,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_8b8e485441d1,MASS_8b8e485441d1,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_8bab8984ba62,MASS_8bab8984ba62,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_8bb9ac27ef33,MASS_8bb9ac27ef33,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_8c428e0e6c45,MASS_8c428e0e6c45,Mass Actor,LCN Non-HCC,,True,4.0,Neutral,Neutral Engagement,Daviena,6,3.0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_8c51c611f53f,MASS_8c51c611f53f,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_8c841da033d3,MASS_8c841da033d3,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_8c85c796e770,MASS_8c85c796e770,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_8c8ddcc21e57,MASS_8c8ddcc21e57,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_8c8ebf3ca93d,MASS_8c8ebf3ca93d,Mass Actor,LCN Non-HCC,,True,8.0,Negative,Critical / Complaint,,21,14.375,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_8d0c309c9bd1,MASS_8d0c309c9bd1,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,Mixed_2_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_8d1c022dfcc1,MASS_8d1c022dfcc1,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_8d3b3f78a727,MASS_8d3b3f78a727,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,Mixed_2_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_8d3d1e3004b0,MASS_8d3d1e3004b0,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_8d6a2e711377,MASS_8d6a2e711377,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Mixed_3plus_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_8d7570739b5f,MASS_8d7570739b5f,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_8d781ab1b27d,MASS_8d781ab1b27d,Mass Actor,LCN Non-HCC,,True,2.0,Neutral,Insufficient Text,Mixed_2_Brands,1,0.5357142857142857,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_8d8cb25a9ef9,MASS_8d8cb25a9ef9,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,Daviena,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_8df74939eea7,MASS_8df74939eea7,Mass Actor,Outside LCN,,False,2.0,Mixed,Insufficient Text,Azarine,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_8dfc85254f73,MASS_8dfc85254f73,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_8e65663d335e,MASS_8e65663d335e,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_8e9f49ae919e,MASS_8e9f49ae919e,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_8ebc18ed6225,MASS_8ebc18ed6225,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_8f05c2742f8d,MASS_8f05c2742f8d,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,The Originote,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_8f14776e467d,MASS_8f14776e467d,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_8f40f147a16f,MASS_8f40f147a16f,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,Mixed_2_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_8f6b385f5f06,MASS_8f6b385f5f06,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_8fa79b995418,MASS_8fa79b995418,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_90123525cf0b,MASS_90123525cf0b,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_906cd64beb59,MASS_906cd64beb59,Mass Actor,Outside LCN,,False,1.0,Insufficient Text,Insufficient Text,Mixed_3plus_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_90b9d08d0c8f,MASS_90b9d08d0c8f,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_90be9c0c0322,MASS_90be9c0c0322,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_911abbd22f85,MASS_911abbd22f85,Mass Actor,Outside LCN,,False,1.0,Insufficient Text,Insufficient Text,Daviena,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_9133d74628c3,MASS_9133d74628c3,Mass Actor,LCN Non-HCC,,True,5.0,Neutral,Neutral Engagement,,1,1.2857142857142856,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_914793ab21c9,MASS_914793ab21c9,Mass Actor,LCN Non-HCC,,True,8.0,Neutral,Neutral Engagement,Mixed_3plus_Brands,21,14.375,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_915a4555fad3,MASS_915a4555fad3,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_9180a8ab2723,MASS_9180a8ab2723,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_91b2d82b79b4,MASS_91b2d82b79b4,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,Daviena,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_91c3b7dae8b6,MASS_91c3b7dae8b6,Mass Actor,Outside LCN,,False,1.0,Insufficient Text,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_91d4657dea3c,MASS_91d4657dea3c,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_91e3d13302b0,MASS_91e3d13302b0,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_91f734282153,MASS_91f734282153,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_9261205dfee1,MASS_9261205dfee1,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_9272f3021145,MASS_9272f3021145,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_928a6430d057,MASS_928a6430d057,Mass Actor,LCN Non-HCC,,True,5.0,Neutral,Neutral Engagement,,14,8.75,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_92b26c702121,MASS_92b26c702121,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_92dd4e57c1ae,MASS_92dd4e57c1ae,Mass Actor,LCN Non-HCC,,True,5.0,Mixed,Mixed Goals,,14,8.75,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_92fe46765937,MASS_92fe46765937,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_932b75ef5d8f,MASS_932b75ef5d8f,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_933e32c1a770,MASS_933e32c1a770,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_934b93e4e030,MASS_934b93e4e030,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_938c57d60d94,MASS_938c57d60d94,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_93957a3410ea,MASS_93957a3410ea,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_93fb41636cae,MASS_93fb41636cae,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,The Originote,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_941838482a0d,MASS_941838482a0d,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_94308639025a,MASS_94308639025a,Mass Actor,Outside LCN,,False,2.0,Positive,Insufficient Text,Mixed_2_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_94a9f9b3bf72,MASS_94a9f9b3bf72,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_94ca8e7088c2,MASS_94ca8e7088c2,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Daviena,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_94f393ca1bd7,MASS_94f393ca1bd7,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_951cea42024e,MASS_951cea42024e,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_95555785eaf6,MASS_95555785eaf6,Mass Actor,Outside LCN,,False,1.0,Insufficient Text,Insufficient Text,Mixed_3plus_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_95770a0cab12,MASS_95770a0cab12,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Mixed_3plus_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_958aa0d1375b,MASS_958aa0d1375b,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_95c70f3469d7,MASS_95c70f3469d7,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Mixed_3plus_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_95f247507ee6,MASS_95f247507ee6,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_9608954c8448,MASS_9608954c8448,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Mixed_3plus_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_9618c076a461,MASS_9618c076a461,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_96ee5666b21e,MASS_96ee5666b21e,Mass Actor,LCN Non-HCC,,True,5.0,Negative,Critical / Complaint,Daviena,1,1.3392857142857144,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_97229c65014f,MASS_97229c65014f,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_97341623ddea,MASS_97341623ddea,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,Mixed_2_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_97acc6b587dd,MASS_97acc6b587dd,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_97eb64a2f002,MASS_97eb64a2f002,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_97f0a46e2cd3,MASS_97f0a46e2cd3,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_97f57b7a1ea0,MASS_97f57b7a1ea0,Mass Actor,LCN Non-HCC,,True,2.0,Mixed,Insufficient Text,Maryame,1,0.5357142857142857,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_9804ffebe861,MASS_9804ffebe861,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_9809de5e8eb3,MASS_9809de5e8eb3,Mass Actor,Outside LCN,,False,3.0,Neutral,Neutral Engagement,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_98206b1dc591,MASS_98206b1dc591,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,Azarine,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_98331322d76d,MASS_98331322d76d,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_986987b281ad,MASS_986987b281ad,Mass Actor,Outside LCN,,False,1.0,Insufficient Text,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_986b81889a2e,MASS_986b81889a2e,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_98759f307c72,MASS_98759f307c72,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Daviena,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_98e8f07bdc95,MASS_98e8f07bdc95,Mass Actor,LCN Non-HCC,,True,4.0,Neutral,Neutral Engagement,,5,2.5,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_99214ca7655a,MASS_99214ca7655a,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_9921d4426c7e,MASS_9921d4426c7e,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_9922cd594cad,MASS_9922cd594cad,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_9969cacc8404,MASS_9969cacc8404,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_996afca67e71,MASS_996afca67e71,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_998f6ee16b2b,MASS_998f6ee16b2b,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_99a067671161,MASS_99a067671161,Mass Actor,LCN Non-HCC,,True,5.0,Neutral,Neutral Engagement,Mixed_2_Brands,2,1.875,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_99aba9f7822b,MASS_99aba9f7822b,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_99f73fac9d8d,MASS_99f73fac9d8d,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_99fa4590ef8a,MASS_99fa4590ef8a,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_9a2a89824bb5,MASS_9a2a89824bb5,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Daviena,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_9a316182129d,MASS_9a316182129d,Mass Actor,LCN Non-HCC,,True,4.0,Mixed,Neutral Engagement,,6,3.0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_9a76f797d5b4,MASS_9a76f797d5b4,Mass Actor,Outside LCN,,False,4.0,Negative,Critical / Complaint,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_9ad328a7534f,MASS_9ad328a7534f,Mass Actor,LCN Non-HCC,,True,2.0,Positive,Insufficient Text,Daviena,1,0.5357142857142857,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_9ad7eabab52f,MASS_9ad7eabab52f,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_9ae5724b3dca,MASS_9ae5724b3dca,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_9b1c2a4b4f8e,MASS_9b1c2a4b4f8e,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_9b28aff42a1c,MASS_9b28aff42a1c,Mass Actor,Outside LCN,,False,7.0,Neutral,Neutral Engagement,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_9b31a91b482c,MASS_9b31a91b482c,Mass Actor,LCN Non-HCC,,True,7.0,Negative,Critical / Complaint,Azarine,1,1.4642857142857144,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_9bd2b0a9599d,MASS_9bd2b0a9599d,Mass Actor,LCN Non-HCC,,True,5.0,Mixed,Polarized / Contested,Mixed_2_Brands,1,1.3392857142857144,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_9c143ea3e596,MASS_9c143ea3e596,Mass Actor,Outside LCN,,False,2.0,Mixed,Insufficient Text,Mixed_2_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_9c202b287d2b,MASS_9c202b287d2b,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Mixed_3plus_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_9c20a263b8a7,MASS_9c20a263b8a7,Mass Actor,Outside LCN,,False,2.0,Positive,Insufficient Text,Daviena,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_9c3c2e681706,MASS_9c3c2e681706,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_9c815dcfa36f,MASS_9c815dcfa36f,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_9ceafcbf5eae,MASS_9ceafcbf5eae,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_9d12923f4e4a,MASS_9d12923f4e4a,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,Daviena,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_9d318480b5bc,MASS_9d318480b5bc,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_9d467fe5669c,MASS_9d467fe5669c,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_9d9225a256ab,MASS_9d9225a256ab,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_9dc1629f50bc,MASS_9dc1629f50bc,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_9e2ec6dbb9c1,MASS_9e2ec6dbb9c1,Mass Actor,Outside LCN,,False,3.0,Neutral,Neutral Engagement,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_9e594fd16950,MASS_9e594fd16950,Mass Actor,Outside LCN,,False,1.0,Insufficient Text,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_9e8ef9a2b9a8,MASS_9e8ef9a2b9a8,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_9eb782f95d2f,MASS_9eb782f95d2f,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_9eedbc88e9d2,MASS_9eedbc88e9d2,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,Mixed_3plus_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_9f37969f90ba,MASS_9f37969f90ba,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_9f55efd7e02f,MASS_9f55efd7e02f,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,Mixed_2_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_9f7790ba30f0,MASS_9f7790ba30f0,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_9f836f1124d8,MASS_9f836f1124d8,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_9f9182183e10,MASS_9f9182183e10,Mass Actor,LCN Non-HCC,,True,5.0,Negative,Critical / Complaint,Mixed_2_Brands,2,1.9642857142857144,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_9f9c2d2c4bcf,MASS_9f9c2d2c4bcf,Mass Actor,LCN Non-HCC,,True,7.0,Positive,Promotional / Supportive,,1,1.875,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_9fbfa77a0f6f,MASS_9fbfa77a0f6f,Mass Actor,LCN Non-HCC,,True,2.0,Neutral,Insufficient Text,,1,0.5357142857142857,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_9fcf2e0470a2,MASS_9fcf2e0470a2,Mass Actor,LCN Non-HCC,,True,5.0,Mixed,Polarized / Contested,,1,1.4642857142857144,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_9fcfae868936,MASS_9fcfae868936,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_9fe68aa54ff4,MASS_9fe68aa54ff4,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_a1b973ea330b,MASS_a1b973ea330b,Mass Actor,Outside LCN,,False,2.0,Negative,Insufficient Text,Daviena,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_a1f3da6f4f47,MASS_a1f3da6f4f47,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,Daviena,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_a216bd287cda,MASS_a216bd287cda,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Mixed_3plus_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
